token_id,speaker_id,sentence_id,file_path,word,repetition,phoneme,onset,offset,duration,l1_status,gender
KB_cache cache_r4_p13,KB,cache cache,data\raw\corpus\KB\kb_rus_list1_FRcorp41.wav,cache cache,4,w,3.09,3.14,50.00000000000027,ru,f
KB_cache cache_r4_p14,KB,cache cache,data\raw\corpus\KB\kb_rus_list1_FRcorp41.wav,cache cache,4,a,3.14,3.25,109.99999999999987,ru,f
KB_distractor_r4_p0,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,l,1.26,1.39,129.9999999999999,ru,f
KB_distractor_r4_p1,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,a,1.39,1.49,100.00000000000009,ru,f
KB_distractor_r4_p2,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ʁ,1.49,1.63,139.99999999999991,ru,f
KB_distractor_r4_p3,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,u,1.63,1.81,180.00000000000017,ru,f
KB_distractor_r4_p4,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,s,1.81,1.91,99.99999999999987,ru,f
KB_distractor_r4_p5,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,u,1.91,1.99,80.00000000000007,ru,f
KB_distractor_r4_p6,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,l,1.99,2.06,70.00000000000006,ru,f
KB_distractor_r4_p7,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,a,2.06,2.17,109.99999999999987,ru,f
KB_distractor_r4_p8,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ʁ,2.17,2.28,109.99999999999987,ru,f
KB_distractor_r4_p9,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,y,2.28,2.36,80.00000000000007,ru,f
KB_distractor_r4_p10,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ʁ,2.36,2.53,169.99999999999994,ru,f
KB_distractor_r4_p11,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,u,2.53,2.66,130.00000000000034,ru,f
KB_distractor_r4_p12,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,l,2.66,2.81,149.99999999999991,ru,f
KB_distractor_r4_p13,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,l,3.1,3.24,140.0000000000001,ru,f
KB_distractor_r4_p14,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,a,3.24,3.43,189.99999999999994,ru,f
KB_distractor_r4_p15,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ʁ,3.43,3.58,149.99999999999991,ru,f
KB_distractor_r4_p16,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,y,3.58,3.74,160.00000000000014,ru,f
KB_distractor_r4_p17,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,s,3.74,3.9,159.9999999999997,ru,f
KB_distractor_r4_p18,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,u,3.9,3.95,50.00000000000027,ru,f
KB_distractor_r4_p19,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,l,3.95,4.03,80.00000000000007,ru,f
KB_distractor_r4_p20,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,a,4.03,4.15,120.00000000000011,ru,f
KB_distractor_r4_p21,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ʁ,4.15,4.28,129.9999999999999,ru,f
KB_distractor_r4_p22,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,u,4.28,4.42,139.9999999999997,ru,f
KB_distractor_r4_p23,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ʁ,4.45,4.67,219.99999999999974,ru,f
KB_distractor_r4_p24,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,ɛ,4.67,4.76,89.99999999999986,ru,f
KB_distractor_r4_p25,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,s,4.76,4.89,129.9999999999999,ru,f
KB_distractor_r4_p26,KB,distractor,data\raw\corpus\KB\kb_rus_list1_FRcorp42.wav,distractor,4,t,4.89,4.96,70.00000000000028,ru,f
KB_hier_r4_p0,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,d,1.28,1.39,109.99999999999987,ru,f
KB_hier_r4_p1,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,i,1.39,1.63,240.0,ru,f
KB_hier_r4_p2,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,i,1.68652,1.85851,171.9900000000001,ru,f
KB_hier_r4_p3,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,j,1.85851,1.91993,61.41999999999981,ru,f
KB_hier_r4_p4,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,ɛ,1.91993,2.03459,114.66000000000021,ru,f
KB_hier_r4_p5,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,ʀ,2.03459,2.15784,123.25000000000009,ru,f
KB_hier_r4_p6,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,ə,2.15784,2.23,72.15999999999978,ru,f
KB_hier_r4_p7,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,t,2.35,2.4,49.99999999999982,ru,f
KB_hier_r4_p8,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,ʁ,2.4,2.52,120.00000000000011,ru,f
KB_hier_r4_p9,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,w,2.52,2.61,89.99999999999986,ru,f
KB_hier_r4_p10,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,a,2.61,2.70722,97.22000000000008,ru,f
KB_hier_r4_p11,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,f,2.70722,2.92,212.77999999999997,ru,f
KB_hier_r4_p12,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,w,2.92,3.0,80.00000000000007,ru,f
KB_hier_r4_p13,KB,hier,data\raw\corpus\KB\kb_rus_list1_FRcorp43.wav,hier,4,a,3.0,3.11627,116.2700000000001,ru,f
KB_tulle_r4_p0,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,d,1.3968,1.53,133.2,ru,f
KB_tulle_r4_p1,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,i,1.53,1.71,179.99999999999994,ru,f
KB_tulle_r4_p2,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,t,1.84,1.96472,124.71999999999994,ru,f
KB_tulle_r4_p3,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,y,1.96472,2.05452,89.8000000000001,ru,f
KB_tulle_r4_p4,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,l,2.05452,2.15176,97.23999999999977,ru,f
KB_tulle_r4_p5,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,ə,2.15176,2.27993,128.1699999999999,ru,f
KB_tulle_r4_p6,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,t,2.5,2.54,40.000000000000036,ru,f
KB_tulle_r4_p7,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,ʁ,2.54,2.69,149.99999999999991,ru,f
KB_tulle_r4_p8,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,w,2.69,2.77,80.00000000000007,ru,f
KB_tulle_r4_p9,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,a,2.77,2.87,100.00000000000009,ru,f
KB_tulle_r4_p10,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,f,2.87,3.12,250.0,ru,f
KB_tulle_r4_p11,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,w,3.12,3.19,69.99999999999984,ru,f
KB_tulle_r4_p12,KB,tulle,data\raw\corpus\KB\kb_rus_list1_FRcorp44.wav,tulle,4,a,3.19,3.28817,98.17000000000009,ru,f
KB_divan_r4_p0,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,d,0.94594,1.13,184.0599999999999,ru,f
KB_divan_r4_p1,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,i,1.13,1.33,200.00000000000017,ru,f
KB_divan_r4_p2,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,d,1.46,1.60877,148.77000000000007,ru,f
KB_divan_r4_p3,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,i,1.60877,1.74,131.22999999999996,ru,f
KB_divan_r4_p4,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,v,1.74,1.83,90.00000000000009,ru,f
KB_divan_r4_p5,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,ɑ̃,1.83,2.05685,226.84999999999977,ru,f
KB_divan_r4_p6,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,t,2.31,2.36,49.99999999999982,ru,f
KB_divan_r4_p7,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,ʁ,2.36,2.48,120.00000000000011,ru,f
KB_divan_r4_p8,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,w,2.48,2.54,60.00000000000006,ru,f
KB_divan_r4_p9,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,ɑ,2.54,2.65,109.99999999999987,ru,f
KB_divan_r4_p10,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,f,2.65,2.88,229.99999999999997,ru,f
KB_divan_r4_p11,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,w,2.88,2.94,60.00000000000006,ru,f
KB_divan_r4_p12,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp45.wav,divan,4,a,2.94,3.05,109.99999999999987,ru,f
KB_juxtaposer_r3_p0,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,d,1.37,1.49,119.99999999999989,ru,f
KB_juxtaposer_r3_p1,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,i,1.49,1.71,219.99999999999997,ru,f
KB_juxtaposer_r3_p2,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,ʒ,1.75999,1.91851,158.51999999999998,ru,f
KB_juxtaposer_r3_p3,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,y,1.91851,1.99226,73.74999999999999,ru,f
KB_juxtaposer_r3_p4,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,k,1.99226,2.08,87.74000000000015,ru,f
KB_juxtaposer_r3_p5,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,s,2.08,2.18,100.00000000000009,ru,f
KB_juxtaposer_r3_p6,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,t,2.18,2.23611,56.109999999999886,ru,f
KB_juxtaposer_r3_p7,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,a,2.23611,2.31,73.89000000000001,ru,f
KB_juxtaposer_r3_p8,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,p,2.31,2.40163,91.62999999999988,ru,f
KB_juxtaposer_r3_p9,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,o,2.40163,2.5,98.37000000000006,ru,f
KB_juxtaposer_r3_p10,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,z,2.5,2.62,120.00000000000011,ru,f
KB_juxtaposer_r3_p11,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,e,2.62,2.82153,201.52999999999997,ru,f
KB_juxtaposer_r3_p12,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,t,2.99,3.04,49.99999999999982,ru,f
KB_juxtaposer_r3_p13,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,ʁ,3.04,3.18,140.0000000000001,ru,f
KB_juxtaposer_r3_p14,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,w,3.18,3.25,69.99999999999984,ru,f
KB_juxtaposer_r3_p15,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,ɑ,3.25,3.33,80.00000000000007,ru,f
KB_juxtaposer_r3_p16,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,f,3.33,3.53,199.99999999999974,ru,f
KB_juxtaposer_r3_p17,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,w,3.53,3.61,80.00000000000007,ru,f
KB_juxtaposer_r3_p18,KB,juxtaposer,data\raw\corpus\KB\kb_rus_list1_FRcorp46.wav,juxtaposer,3,a,3.61,3.71,100.00000000000009,ru,f
KB_garage_r3_p0,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,d,1.52,1.69,169.99999999999994,ru,f
KB_garage_r3_p1,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,i,1.69,1.94,250.0,ru,f
KB_garage_r3_p2,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,ɡ,2.01,2.14134,131.34000000000023,ru,f
KB_garage_r3_p3,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,a,2.14134,2.26,118.65999999999977,ru,f
KB_garage_r3_p4,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,ʀ,2.26,2.37,110.00000000000031,ru,f
KB_garage_r3_p5,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,a,2.37,2.6,229.99999999999997,ru,f
KB_garage_r3_p6,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,ʒ̥,2.6,2.71917,119.17,ru,f
KB_garage_r3_p7,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,ə,2.71917,2.83654,117.36999999999975,ru,f
KB_garage_r3_p8,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,t,3.09,3.14,50.00000000000027,ru,f
KB_garage_r3_p9,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,ʁ,3.14,3.26,119.99999999999966,ru,f
KB_garage_r3_p10,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,w,3.26,3.33,70.00000000000028,ru,f
KB_garage_r3_p11,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,a,3.33,3.49,160.00000000000014,ru,f
KB_garage_r3_p12,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,f,3.56,3.72,160.00000000000014,ru,f
KB_garage_r3_p13,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,w,3.72,3.78,59.99999999999961,ru,f
KB_garage_r3_p14,KB,garage,data\raw\corpus\KB\kb_rus_list1_FRcorp47.wav,garage,3,a,3.78,3.89,110.00000000000031,ru,f
KB_pour gabriel_r4_p0,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,d,1.49,1.67,179.99999999999994,ru,f
KB_pour gabriel_r4_p1,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,i,1.67,1.85,180.00000000000017,ru,f
KB_pour gabriel_r4_p2,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,p,2.04,2.10256,62.559999999999945,ru,f
KB_pour gabriel_r4_p3,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,u,2.10256,2.2079,105.33999999999999,ru,f
KB_pour gabriel_r4_p4,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ʀ,2.2079,2.30711,99.21000000000024,ru,f
KB_pour gabriel_r4_p5,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ɡ,2.30711,2.42085,113.73999999999995,ru,f
KB_pour gabriel_r4_p6,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,a,2.42085,2.54,119.14999999999986,ru,f
KB_pour gabriel_r4_p7,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,b,2.54,2.61,69.99999999999984,ru,f
KB_pour gabriel_r4_p8,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ʁ̥,2.61,2.7,90.0000000000003,ru,f
KB_pour gabriel_r4_p9,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,i,2.7,2.77,69.99999999999984,ru,f
KB_pour gabriel_r4_p10,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,j,2.77,2.81,40.000000000000036,ru,f
KB_pour gabriel_r4_p11,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ɛ,2.81,2.93,120.00000000000011,ru,f
KB_pour gabriel_r4_p12,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,l,2.93,3.00636,76.35999999999976,ru,f
KB_pour gabriel_r4_p13,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ə,3.00636,3.1098,103.43999999999997,ru,f
KB_pour gabriel_r4_p14,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,t,3.31,3.36,49.99999999999982,ru,f
KB_pour gabriel_r4_p15,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ʁ,3.36,3.47,110.00000000000031,ru,f
KB_pour gabriel_r4_p16,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,w,3.47,3.54,69.99999999999984,ru,f
KB_pour gabriel_r4_p17,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,ɑ,3.54,3.63,89.99999999999986,ru,f
KB_pour gabriel_r4_p18,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,f,3.63,3.84,209.99999999999997,ru,f
KB_pour gabriel_r4_p19,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,w,3.84,3.89,50.00000000000027,ru,f
KB_pour gabriel_r4_p20,KB,pour gabriel,data\raw\corpus\KB\kb_rus_list1_FRcorp48.wav,pour gabriel,4,a,3.89,3.99,100.00000000000009,ru,f
KB_j'en chie_r4_p0,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,d,1.85,1.96,109.99999999999987,ru,f
KB_j'en chie_r4_p1,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,i,1.96,2.22,260.0000000000002,ru,f
KB_j'en chie_r4_p2,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,ʐ,2.28,2.44049,160.49000000000024,ru,f
KB_j'en chie_r4_p3,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,ɑ̃,2.44049,2.62597,185.48000000000008,ru,f
KB_j'en chie_r4_p4,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,ʃ,2.62597,2.86,234.02999999999975,ru,f
KB_j'en chie_r4_p5,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,i,2.86,2.99692,136.91999999999993,ru,f
KB_j'en chie_r4_p6,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,t,3.15,3.2,50.00000000000027,ru,f
KB_j'en chie_r4_p7,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,ʁ,3.2,3.3,99.99999999999964,ru,f
KB_j'en chie_r4_p8,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,w,3.3,3.35,50.00000000000027,ru,f
KB_j'en chie_r4_p9,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,a,3.35,3.42,69.99999999999984,ru,f
KB_j'en chie_r4_p10,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,f,3.42,3.6,180.00000000000017,ru,f
KB_j'en chie_r4_p11,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,w,3.6,3.66,60.00000000000006,ru,f
KB_j'en chie_r4_p12,KB,j'en chie,data\raw\corpus\KB\kb_rus_list1_FRcorp49.wav,j'en chie,4,a,3.66,3.76069,100.68999999999973,ru,f
KB_divan_r1_p0,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,d,1.15,1.28,130.0000000000001,ru,f
KB_divan_r1_p1,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,i,1.28,1.48,199.99999999999994,ru,f
KB_divan_r1_p2,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,d,1.48,1.67364,193.64000000000004,ru,f
KB_divan_r1_p3,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,i,1.67364,1.8,126.36000000000003,ru,f
KB_divan_r1_p4,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,v,1.8,1.89667,96.67000000000003,ru,f
KB_divan_r1_p5,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,ɑ̃,1.89667,2.12065,223.97999999999985,ru,f
KB_divan_r1_p6,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,t,2.17,2.21,40.000000000000036,ru,f
KB_divan_r1_p7,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,ʁ,2.21,2.32,109.99999999999987,ru,f
KB_divan_r1_p8,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,w,2.32,2.36,40.000000000000036,ru,f
KB_divan_r1_p9,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,a,2.36,2.44,80.00000000000007,ru,f
KB_divan_r1_p10,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,f,2.44,2.62,180.00000000000017,ru,f
KB_divan_r1_p11,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,w,2.62,2.67,49.99999999999982,ru,f
KB_divan_r1_p12,KB,divan,data\raw\corpus\KB\kb_rus_list1_FRcorp5.wav,divan,1,a,2.67,2.78163,111.6299999999999,ru,f
KB_tsarine_r4_p0,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,d,1.02,1.13,109.99999999999987,ru,f
KB_tsarine_r4_p1,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,i,1.13,1.33168,201.6800000000001,ru,f
KB_tsarine_r4_p2,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,t͡s,1.51,1.64,129.9999999999999,ru,f
KB_tsarine_r4_p3,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,a,1.64,1.75972,119.72000000000006,ru,f
KB_tsarine_r4_p4,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,ʁ,1.75972,1.8578,98.07999999999994,ru,f
KB_tsarine_r4_p5,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,i,1.8578,1.96,102.20000000000007,ru,f
KB_tsarine_r4_p6,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,n,1.96,2.08766,127.66000000000011,ru,f
KB_tsarine_r4_p7,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,ə,2.08766,2.20585,118.1899999999998,ru,f
KB_tsarine_r4_p8,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,t,2.53,2.58,50.00000000000027,ru,f
KB_tsarine_r4_p9,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,ʁ,2.58,2.71,129.9999999999999,ru,f
KB_tsarine_r4_p10,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,w,2.71,2.77,60.00000000000006,ru,f
KB_tsarine_r4_p11,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,a,2.77,2.89169,121.69000000000008,ru,f
KB_tsarine_r4_p12,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,f,2.95,3.15,199.99999999999974,ru,f
KB_tsarine_r4_p13,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,w,3.15,3.22,70.00000000000028,ru,f
KB_tsarine_r4_p14,KB,tsarine,data\raw\corpus\KB\kb_rus_list1_FRcorp50.wav,tsarine,4,a,3.22,3.31462,94.61999999999992,ru,f
KB_sérieux_r5_p0,KB,sérieux,data\raw\corpus\KB\kb_rus_list1_FRcorp51.wav,sérieux,5,d,1.86,2.02,159.99999999999991,ru,f
KB_sérieux_r5_p1,KB,sérieux,data\raw\corpus\KB\kb_rus_list1_FRcorp51.wav,sérieux,5,i,2.02,2.2,180.00000000000017,ru,f
KB_sérieux_r5_p2,KB,sérieux,data\raw\corpus\KB\kb_rus_list1_FRcorp51.wav,sérieux,5,s,2.25,2.44,189.99999999999994,ru,f
