token_id,speaker_id,sentence_id,file_path,word,repetition,phoneme,onset,offset,duration,l1_status,gender,f1,f2,f3,f0,f1_25,f1_75,f2_25,f2_75
RN_sérieux_r1_p3,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,e,1.11,1.17468,64.67999999999985,ru,f,414.9928977669201,663.2720229644472,1984.2004168117357,254.502883062405,,,,
RN_sérieux_r1_p4,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,ʁ,1.17468,1.25,75.32000000000005,ru,f,269.4055318323197,1530.2421736404185,,260.0430661806492,,,,
RN_sérieux_r1_p5,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,j,1.25,1.36389,113.89000000000004,ru,f,234.67463297253167,1626.251954406196,,234.99159678535273,261.79822066913715,246.46311785545248,678.0411760833623,2242.1126428270136
RN_sérieux_r1_p6,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,ø,1.36389,1.46078,96.88999999999992,ru,f,408.7588285872323,2074.652476764739,2669.205481324705,206.65820168950486,425.86271679063685,380.7129302000135,2161.404994829465,2037.3848978990727
RN_sérieux_r1_p7,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,t,1.46078,1.54,79.22000000000007,ru,f,1205.422385808882,2319.6977628695126,,,,,,
RN_sérieux_r1_p8,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,ʁ,1.54,1.67,129.9999999999999,ru,f,990.0644077482763,1439.3710690031805,,518.9403039034482,782.7092196723272,762.7534464415413,1474.1685278816926,1347.396156468523
RN_sérieux_r1_p9,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,w,1.67,1.7,30.00000000000003,ru,f,517.007988344235,1154.3167896706673,,258.64486749483086,,,,
RN_sérieux_r1_p10,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,a,1.7,1.76,60.00000000000006,ru,f,611.3331933255218,1231.9353738234495,2859.500422735837,264.37678246336566,,,,
RN_sérieux_r1_p11,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,f,1.76,1.96,199.99999999999994,ru,f,873.2404052530453,1528.4553451814177,,,1200.124950355796,828.6651742889142,1373.178419884983,1461.530410591933
RN_sérieux_r1_p12,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,w,1.96,2.03,69.99999999999984,ru,f,450.8198412782347,958.075315708522,,234.070188108313,,,,
RN_sérieux_r1_p13,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp2.wav,sérieux,1,a,2.03,2.19059,160.59,ru,f,860.9673945844554,1377.7743806427663,2812.6581216048335,228.42853547494497,770.6648760427156,282.2042932328097,1306.2536610587306,1215.8623886059183
RN_divan_r2_p0,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,d,1.13147,1.25,118.53000000000003,ru,f,227.3559000113764,401.3859061900059,,214.72760321503165,234.83044651368556,289.22823167675375,1629.8765452002458,1449.9014965538668
RN_divan_r2_p1,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,i,1.25,1.43813,188.1299999999999,ru,f,246.1982838459649,376.90079062999376,2665.4897434704953,212.578022273789,233.4481126087044,215.53149492225907,2556.838480716471,1668.3772509219243
RN_divan_r2_p2,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,d̥,1.43813,1.53663,98.50000000000003,ru,f,659.8762802210063,1497.3797354576245,,,578.4775915667378,659.0325921289868,1353.9405570138526,2491.902741132936
RN_divan_r2_p3,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,i,1.53663,1.62908,92.45000000000014,ru,f,255.14700130395474,2188.69222199864,2562.945464293096,229.48610749499008,,,,
RN_divan_r2_p4,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,v̥,1.62908,1.71443,85.34999999999981,ru,f,1141.5717422181333,1357.9491590123725,,,,,,
RN_divan_r2_p5,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,ɑ̃,1.71443,1.91518,200.7500000000002,ru,f,685.8594130610029,1141.1622464571992,,197.87178452330883,643.1650605256767,248.4214344645001,1033.6559537990554,1172.9452284605704
RN_divan_r2_p6,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,t,1.95,2.0,50.00000000000004,ru,f,1005.3435097623557,1864.797532220443,,,,,,
RN_divan_r2_p7,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,ʁ,2.0,2.1,100.00000000000009,ru,f,1076.3424728706902,1788.8700886021893,,,1199.5226576207347,945.7555087913897,1621.7568623725174,1611.8816720258271
RN_divan_r2_p8,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,w,2.1,2.15,49.99999999999982,ru,f,486.61700559811874,1047.3599653861404,,242.04862744182864,,,,
RN_divan_r2_p9,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,ɑ,2.15,2.21645,66.45000000000012,ru,f,600.9123160847679,1181.054412405099,,262.9378854643274,,,,
RN_divan_r2_p10,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,f,2.21645,2.4,183.54999999999987,ru,f,941.714433709645,1788.941527780059,,,1279.224882266396,948.7419662835301,1721.3652824754377,1672.7354236309293
RN_divan_r2_p11,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,w,2.4,2.46,60.00000000000006,ru,f,437.7838440273374,925.0525266584602,,232.43872675187862,,,,
RN_divan_r2_p12,RN,divan,data\raw\corpus\RN\rn_rus_list1_FRcorp20.wav,divan,2,a,2.46,2.61,149.99999999999991,ru,f,740.5039753796583,1224.0775689622988,2697.940373506395,230.79855423067696,672.3677936053085,744.285691317352,1195.8763981357156,1223.84641761624
RN_hier_r2_p0,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,d,0.54149,0.68,138.51000000000002,ru,f,214.9038939967304,1087.092546963686,,232.78414056491366,297.4318659996435,203.47341540358235,993.8313875447118,707.8813239793076
RN_hier_r2_p1,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,i,0.68,0.87821,198.21,ru,f,203.7681886618358,2147.146852483774,2683.4648920457903,202.4840635085805,218.01686129011316,202.6182693353201,1965.7960791666603,2196.563042382892
RN_hier_r2_p2,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,h,0.87821,0.95988,81.6699999999999,ru,f,788.70421676198,2282.9391289367695,,,,,,
RN_hier_r2_p3,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,j,0.95988,1.01089,51.01000000000011,ru,f,431.5921559022253,2443.122385634299,,245.465645254282,,,,
RN_hier_r2_p4,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,ɛ,1.01089,1.14,129.10999999999984,ru,f,314.64072831267674,1321.9224720507937,,212.12797519726584,367.74161384719446,283.0358475024965,412.80655637993664,535.6108513585201
RN_hier_r2_p5,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,ʁ̥,1.14,1.27,130.0000000000001,ru,f,1301.0537282424634,1733.3926178291408,,208.29562017900312,1471.4846971950703,686.5547659625469,1504.8799577302054,1443.6979030625214
RN_hier_r2_p6,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,t,1.34,1.38,39.999999999999815,ru,f,1401.5545608267998,2121.525140244571,,,,,,
RN_hier_r2_p7,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,ʁ,1.38,1.48,100.00000000000009,ru,f,379.6233191013647,865.131046539934,,438.70857631976,1085.7574844369267,890.0244246291361,1791.8342235817393,1479.4053618666492
RN_hier_r2_p8,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,w,1.48,1.51,30.00000000000003,ru,f,495.84216252988693,1094.3126477419821,,251.36900236412043,,,,
RN_hier_r2_p9,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,ɑ,1.51,1.57,60.00000000000006,ru,f,569.5452563913207,1109.343543916226,,276.2236691567972,,,,
RN_hier_r2_p10,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,f,1.57,1.77,199.99999999999994,ru,f,1061.454902873609,1827.602792231246,,414.84920368779143,1523.1548215188623,1018.7571378395182,1830.418099047902,1264.1557202890692
RN_hier_r2_p11,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,w,1.77,1.83,60.00000000000006,ru,f,444.1605345950536,933.2972751522533,,226.6057492227627,,,,
RN_hier_r2_p12,RN,hier,data\raw\corpus\RN\rn_rus_list1_FRcorp21.wav,hier,2,a,1.83,1.98841,158.40999999999994,ru,f,775.2906776074956,1209.7508142484571,2696.904181561064,222.97553297521756,642.5822213707286,681.5351571674623,1158.5416610970503,1193.9516915640668
RN_pour gabriel_r2_p0,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,d,2.33,2.39,60.00000000000006,ru,f,210.64131570868346,1521.0850198892385,,205.43797625789472,,,,
RN_pour gabriel_r2_p1,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,i,2.39,2.47,80.00000000000007,ru,f,237.96953777663714,958.3815247660834,2634.3856198531607,229.7920673326074,,,,
RN_pour gabriel_r2_p2,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,p,2.47,2.58946,119.45999999999968,ru,f,1050.5058463809178,2422.017748326326,,,262.0408867565333,1083.6649918078185,1382.3754262826403,1892.3214401029163
RN_pour gabriel_r2_p3,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,u,2.58946,2.65249,63.029999999999916,ru,f,462.9514839998482,1035.2909687773194,3042.3630347638764,238.7379642417641,,,,
RN_pour gabriel_r2_p4,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,ʁ,2.65249,2.73,77.51000000000019,ru,f,251.5049671392062,1088.9813543277933,,235.5620957215481,,,,
RN_pour gabriel_r2_p5,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,ɡ,2.73,2.79359,63.59000000000003,ru,f,669.1149132558586,1483.5543680196424,,,,,,
RN_pour gabriel_r2_p6,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,a,2.79359,2.86,66.40999999999985,ru,f,529.6715170932586,1230.7857251679857,2368.471863731006,253.71604837543632,,,,
RN_pour gabriel_r2_p7,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,b̥,2.86,2.9,40.000000000000036,ru,f,362.5518660422273,1435.296571189916,,,,,,
RN_pour gabriel_r2_p8,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,ʁ,2.9,2.99966,99.66000000000008,ru,f,1390.643847759501,1668.5878993339445,,553.763552304616,1288.4721078201176,1358.0198816376283,1835.495692624185,1952.2116473304852
RN_pour gabriel_r2_p9,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,i,2.99966,3.07669,77.03000000000016,ru,f,236.55375164171588,864.5756432861975,2883.3866712247623,232.18778410257516,,,,
RN_pour gabriel_r2_p10,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,j,3.07669,3.13546,58.76999999999999,ru,f,381.7653359759953,2623.092802548052,,231.73052848279818,,,,
RN_pour gabriel_r2_p11,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,ɛ,3.13546,3.23042,94.95999999999994,ru,f,524.0039820647951,2321.370383973058,,192.94106209042044,445.9050861471262,497.5830035185059,2336.740621869961,2324.36632280186
RN_pour gabriel_r2_p12,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,l,3.23042,3.30316,72.74000000000002,ru,f,285.7190525930843,2037.5988692499993,,204.46662058658427,,,,
RN_pour gabriel_r2_p13,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,t,3.30316,3.36,56.839999999999776,ru,f,1047.5051228884256,2202.3609010928462,,,,,,
RN_pour gabriel_r2_p14,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,ʁ,3.36,3.47,110.00000000000031,ru,f,1010.6839792189918,1674.2072193729666,,557.5475533050023,557.2370021436418,1043.5178935405236,1381.5698080428313,1417.471185463259
RN_pour gabriel_r2_p15,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,w,3.47,3.5,29.999999999999805,ru,f,489.00222970027767,1091.100447117969,,256.283108756369,,,,
RN_pour gabriel_r2_p16,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,ɑ,3.5,3.56,60.00000000000006,ru,f,527.5000086167834,1155.298385215492,,257.09223138191305,,,,
RN_pour gabriel_r2_p17,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,f,3.56,3.75,189.99999999999994,ru,f,884.7715389515082,1478.3360916877386,,527.8452694033438,640.3721039187285,804.1712956684866,1424.8001801135492,1467.4605632513333
RN_pour gabriel_r2_p18,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,w,3.75,3.8,49.99999999999982,ru,f,416.77639309352725,926.3994538062925,,224.317592490449,,,,
RN_pour gabriel_r2_p19,RN,pour gabriel,data\raw\corpus\RN\rn_rus_list1_FRcorp22.wav,pour gabriel,2,a,3.8,3.96688,166.88000000000036,ru,f,755.9059641295505,1249.6006827643623,2765.4202939021743,237.3944723757068,630.2146414841588,299.8622503375548,1205.9331732510943,1156.873238832835
RN_sérieux_r2_p0,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,d,1.04,1.15,109.99999999999987,ru,f,213.66574123146657,915.6874691785711,,216.997934457452,240.74118450387118,207.1520946121281,1609.0417088103177,1242.3023729329354
RN_sérieux_r2_p1,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,i,1.15,1.25683,106.82999999999998,ru,f,228.5509531181017,1980.8775832239567,2921.365677359266,208.4929698621825,226.78755957479078,211.14534378689248,2549.1353183996107,1384.955800772552
RN_sérieux_r2_p2,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,s,1.25683,1.41,153.17000000000002,ru,f,1019.72011380165,2239.164474790178,,,832.160294765978,844.1488959358466,2035.1284402221477,1486.3230506740217
RN_sérieux_r2_p3,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,e,1.41,1.4789,68.90000000000018,ru,f,444.5201019516907,1928.0046003129946,3091.9313379357427,243.4862453620989,,,,
RN_sérieux_r2_p4,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,ʁ,1.4789,1.56651,87.60999999999997,ru,f,249.93110200002644,1463.432952047952,,245.31472625899505,,,,
RN_sérieux_r2_p5,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,j,1.56651,1.68,113.48999999999987,ru,f,289.6924897004279,2064.880240331171,,232.9327106042247,250.41843880228205,258.91128283473466,1215.328600114975,2001.0976167571096
RN_sérieux_r2_p6,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,ø,1.68,1.83891,158.9100000000001,ru,f,394.99991751936835,1902.510564881105,2644.769161028843,207.66825513388366,424.1279305366542,413.220596768126,1973.3364455515298,1910.421683641561
RN_sérieux_r2_p7,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,t,1.9,1.94,40.000000000000036,ru,f,1214.9268493668656,1952.767862934993,,,,,,
RN_sérieux_r2_p8,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,ʁ,1.94,2.07,129.9999999999999,ru,f,913.2982332886381,1369.6141955399364,,490.54892222546886,797.4246187055315,875.0428608072383,1327.873831498551,1473.5233911862235
RN_sérieux_r2_p9,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,w,2.07,2.11,40.000000000000036,ru,f,502.8955629841888,1063.3715952818611,,248.51114730874912,,,,
RN_sérieux_r2_p10,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,ɑ,2.11,2.17,60.00000000000006,ru,f,472.08018607288307,904.8475123704092,,263.5672727874029,,,,
RN_sérieux_r2_p11,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,f,2.17,2.34741,177.41000000000008,ru,f,1197.5947216988943,1511.4394949852958,,352.41343730899143,1030.1805236788168,849.0637814923789,1486.7010850942784,1464.996267076856
RN_sérieux_r2_p12,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,x,2.34741,2.44,92.58999999999995,ru,f,629.2765401400067,778.4003213258791,,,,,,
RN_sérieux_r2_p13,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,w,2.44,2.55,109.99999999999987,ru,f,404.9803554131089,918.0531642034852,,228.42983198161562,267.7559558989362,367.653783799167,834.0141989477785,936.6075456406304
RN_sérieux_r2_p14,RN,sérieux,data\raw\corpus\RN\rn_rus_list1_FRcorp23.wav,sérieux,2,a,2.55,2.67,120.00000000000011,ru,f,660.0216173248183,1373.8327040097363,2777.2816951302043,241.3821556379226,213.1405484233284,559.2531419861276,599.3228139788453,1253.1150131991803
RN_distractor_r2_p0,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,l,0.74,0.87,130.0,ru,f,258.4175052945582,1981.212477264482,,213.02640439311486,254.31718639236317,227.71464779790242,1990.652543091412,1951.5232666363781
RN_distractor_r2_p1,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,a,0.87,1.02928,159.27999999999997,ru,f,717.4654490596907,1800.315632199232,2693.006058251909,205.2696786107068,396.5014043060402,195.7895962789245,1261.0788919768295,1197.7925144593762
RN_distractor_r2_p2,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,1.02928,1.14,110.71999999999993,ru,f,445.80631268975407,1188.5829596881547,,428.28257028161,1096.8580928309561,1318.81769593404,1763.107384350959,1773.0321749842878
RN_distractor_r2_p3,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,y,1.14,1.35,210.0000000000002,ru,f,251.64242892479214,2097.447107499874,2597.206805165948,216.67242074227968,263.4276108515476,363.40096066382404,2064.2346081757514,2253.1237134136027
RN_distractor_r2_p4,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,s,1.35,1.48,129.9999999999999,ru,f,953.0025723442798,2491.112684211415,,,1836.2693812245777,1081.3368481333011,2436.1051097426625,2325.9976963955214
RN_distractor_r2_p5,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,y,1.48,1.53,50.00000000000004,ru,f,291.1642436248455,1684.6682096417785,1947.2650486400073,233.14828952180767,,,,
RN_distractor_r2_p6,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,1.53,1.63,99.99999999999987,ru,f,237.11508893001252,1263.371167915617,,200.00962219747512,356.5849607195573,230.9912324880911,1260.7534579038033,1326.3460714631808
RN_distractor_r2_p7,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,l,1.63,1.7,70.00000000000006,ru,f,345.34133683377763,1746.510884746326,,192.97579908115634,,,,
RN_distractor_r2_p8,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,a,1.7,1.82,120.00000000000011,ru,f,644.1654688800487,1567.7670220099944,2676.6826366727396,188.49748932583213,627.9404597861067,454.0813404090587,1708.1664826229203,1441.0803644493094
RN_distractor_r2_p9,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,1.82,2.06,240.0,ru,f,1180.0741727849738,1456.694415829778,,291.09243250827006,420.47956435928575,1413.8714459682378,1419.2485925907413,1852.8633624546708
RN_distractor_r2_p10,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,y,2.06,2.21983,159.82999999999993,ru,f,293.556221287551,2192.263256042208,2565.1553959430958,298.5393207722887,260.3010789757254,353.08510158077837,2223.7754448020023,1385.1037379664472
RN_distractor_r2_p11,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,2.54,2.68,140.0000000000001,ru,f,766.4210499717655,1684.4461753837572,,221.11380357097093,706.9069697698584,675.3380678708231,1157.9781906493101,1208.7257183326817
RN_distractor_r2_p12,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,u,2.68,2.78,99.99999999999964,ru,f,264.0980556292783,972.4703601799118,980.3489479428382,242.58921365334064,258.02004436449624,269.0369897777516,784.4238775652706,1059.1572901293582
RN_distractor_r2_p13,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,l,2.78,2.87885,98.85000000000011,ru,f,314.554676389067,1897.0525144651613,,308.36398304703516,303.1408732703947,322.1361158124403,1573.0858278779046,1896.4438508207213
RN_distractor_r2_p14,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ə,2.87885,2.96325,84.40000000000003,ru,f,390.3024614508195,1533.7091210968795,,367.1018053716299,,,,
RN_distractor_r2_p15,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,l,4.14,4.26,120.00000000000011,ru,f,372.2834994643092,1906.815977656859,,212.4943096562575,271.75315962562655,319.9440074849363,1905.1631486804908,2048.8129739943633
RN_distractor_r2_p16,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,a,4.26,4.36,100.00000000000054,ru,f,653.0659915356583,1691.4568780854393,2706.927703403157,210.34122307735606,634.871393392838,568.6854282164306,1898.7191240743255,1413.4770729574268
RN_distractor_r2_p17,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,4.36,4.48,120.00000000000011,ru,f,1403.5817871721247,1670.892964370226,,193.76701932659842,220.12106594234345,1574.5139664459116,1470.0580038523192,2091.22955243553
RN_distractor_r2_p18,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,y,4.48,4.65,169.99999999999994,ru,f,244.29317795561892,2186.466530269601,2485.6307398800973,216.89643835624116,264.0873160906601,278.4433830672181,2004.4394320077436,2234.924296885013
RN_distractor_r2_p19,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,s,4.65,5.02,369.9999999999992,ru,f,645.2365390818454,1786.5483277286876,,,939.7602249188019,757.8853258848209,2154.587379942194,1720.1576185348947
RN_distractor_r2_p20,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,u,5.02,5.07,50.00000000000071,ru,f,1311.5330541050794,1695.185577963833,2418.03576201046,,,,,
RN_distractor_r2_p21,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,l,5.34,5.44,100.00000000000054,ru,f,207.71533107594755,1933.6306751995064,,194.26735645708877,207.3447174700405,297.7227156073732,1804.6539376884843,1940.8909361659787
RN_distractor_r2_p22,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,a,5.44,5.53,89.99999999999986,ru,f,589.6565218826184,1567.9053231830742,2624.0503306438504,177.85073577121338,545.5274648717428,567.1049215598313,1687.393079235505,1389.1137607231283
RN_distractor_r2_p23,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,5.53,5.72,189.9999999999995,ru,f,1038.149400927105,1883.6324775918747,,332.76639768912963,1069.9233468923105,869.1846842607688,1951.9561754215272,1688.293878972347
RN_distractor_r2_p24,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,u,5.72,5.93,209.99999999999997,ru,f,284.0244909212358,600.5744064971177,2594.963476614493,278.93606419463896,241.09023633636846,326.6076890533701,832.4899820750381,681.027832485649
RN_distractor_r2_p25,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ʁ,6.19,6.27,79.99999999999918,ru,f,997.3105357475899,1444.3369409873221,,512.1891456518289,,,,
RN_distractor_r2_p26,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,ɛ,6.27,6.38,110.00000000000031,ru,f,549.7885200111181,2019.8576911682676,,201.09225441668957,505.96755690764087,536.962359872341,1979.75146772397,2096.1047234466187
RN_distractor_r2_p27,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,s,6.38,6.54,160.00000000000014,ru,f,639.1902633087843,1988.4171329751848,,,516.5111746589029,1368.9267343928832,2056.5619629958296,2070.345730155459
RN_distractor_r2_p28,RN,distractor,data\raw\corpus\RN\rn_rus_list1_FRcorp24.wav,distractor,2,t,6.54,6.62,80.00000000000007,ru,f,710.6984881289436,1717.6513783971684,,,,,,
RN_pas ceux_r3_p0,RN,pas ceux,data\raw\corpus\RN\rn_rus_list1_FRcorp25.wav,pas ceux,3,d,1.33,1.46,129.9999999999999,ru,f,208.09784977510623,695.1830319555702,,211.26695791210483,255.270863822083,219.19413862027258,1316.1325134908031,1636.0029539330308
RN_pas ceux_r3_p1,RN,pas ceux,data\raw\corpus\RN\rn_rus_list1_FRcorp25.wav,pas ceux,3,i,1.46,1.55376,93.76000000000006,ru,f,233.9464382907136,2442.628321182881,2997.263882685121,207.23517650867595,,,,
RN_pas ceux_r3_p2,RN,pas ceux,data\raw\corpus\RN\rn_rus_list1_FRcorp25.wav,pas ceux,3,p,1.55376,1.66,106.2399999999999,ru,f,981.1159760064025,1842.7420634492578,,,116.00653659269433,385.3910784257451,1129.2767917214655,1618.3217503681524
RN_pas ceux_r3_p3,RN,pas ceux,data\raw\corpus\RN\rn_rus_list1_FRcorp25.wav,pas ceux,3,a,1.66,1.75,90.00000000000009,ru,f,524.450367721811,2009.210164366034,2846.122459406449,251.74313972134186,,,,
RN_pas ceux_r3_p4,RN,pas ceux,data\raw\corpus\RN\rn_rus_list1_FRcorp25.wav,pas ceux,3,sʲ,1.75,1.93707,187.07000000000008,ru,f,641.268165116931,2308.8372459406664,,,710.294373233191,700.1233672909166,2284.707043116411,2017.2561442236704
RN_pas ceux_r3_p5,RN,pas ceux,data\raw\corpus\RN\rn_rus_list1_FRcorp25.wav,pas ceux,3,ø,1.93707,2.01854,81.46999999999971,ru,f,413.9255516056489,2051.5277606098175,2755.638225743537,210.95974223186676,,,,
